open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,date,return_1d,log_return_1d,return_2d,log_return_2d,return_3d,log_return_3d,return_5d,log_return_5d,return_7d,log_return_7d,return_14d,log_return_14d,return_30d,log_return_30d,open_close_return,high_low_range,body_to_range,upper_wick_to_range,lower_wick_to_range,close_location,close_to_sma_5,sma_5_slope_5d,close_to_sma_10,sma_10_slope_5d,close_to_sma_20,sma_20_slope_5d,close_to_sma_50,sma_50_slope_5d,close_to_sma_100,close_to_sma_200,close_to_ema_12,close_to_ema_26,macd_normalized,macd_signal_normalized,macd_hist_normalized,volatility_5d,volatility_10d,volatility_20d,volatility_30d,bollinger_width,bollinger_position,rsi_14,atr_14_normalized,log_volume,log_quote_volume,log_number_of_trades,volume_change_1d,trades_change_1d,volume_change_5d,trades_change_5d,volume_change_7d,trades_change_7d,volume_change_30d,trades_change_30d,volume_to_sma_7,trades_to_sma_7,volume_to_sma_30,trades_to_sma_30,taker_buy_base_ratio,taker_buy_quote_ratio,average_trade_size_btc,average_trade_size_usdt,day_of_week_sin,day_of_week_cos,month_sin,month_cos,future_return_1d,target_1d,future_return_5d,target_5d,future_return_7d,target_7d,absolute_week,cycle_week,split
2018-07-19 00:00:00.000000 UTC,7381.88,7576.28,7270.0,7466.21,41218.256437,2018-07-19 23:59:59.999000 UTC,305198281.13948625,235597,22682.956421,167927663.73101327,0,2018-07-19 00:00:00+00:00,0.011421178829298828,0.011356449556526297,0.020330880745178748,0.020126967579613086,0.11048956249488717,0.10480096538416517,0.194213362465391,0.17748769453841878,0.19448466299873468,0.17771484801836318,0.1435106904368071,0.13410308331046322,0.10754745809728528,0.10214807357416285,0.011423919110036929,0.04212929848693259,0.27533629358756695,0.3593770406164288,0.36528666579600433,0.6406229593835713,0.05927998794616962,0.12263591074317737,0.12048019915352537,0.03049273386389495,0.1281056690701572,0.03708659726337182,0.1094673479093966,-0.004047098351632417,-0.020027265209022094,-0.157061281704996,0.09534424549721887,0.11554064385210738,0.016528669625410112,-0.0025497832430749876,0.019078452868485102,0.03369805435166879,0.03853408134712416,0.02960629192885122,0.035386346175716246,0.22511474469349935,1.0690683177797928,0.6788711476141285,0.04341239527578699,10.626660815392858,19.536472228720093,12.369882241759191,-0.30711230019315894,-0.2816047617159986,1.3178366729504236,1.1804038796135194,0.31659691672741586,0.560400039739047,0.6954276837439424,0.46798554427067107,0.12638494792916277,0.17024217622970306,0.2633865808097391,0.2490073022265058,0.5503133412658961,0.5502248017388554,0.17495238240300173,1295.425158807142,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.017234982675279786,0,0.12469914454589404,1,0.06077916372563852,1,29,9,train
2018-07-20 00:00:00.000000 UTC,7468.86,7700.0,7273.0,7337.53,46140.313447,2018-07-20 23:59:59.999000 UTC,342862693.0959096,251391,24006.584622,178428687.4942052,0,2018-07-20 00:00:00+00:00,-0.017234982675279786,-0.01738523387631885,-0.00601064766523518,-0.006028784319792539,0.0027454956924826135,0.0027417337032942194,0.15496906190923654,0.14407355738923028,0.18069794048502152,0.16610573861249328,0.11010200036914997,0.10445190332687038,0.08519102981434612,0.08175603583993456,-0.017583674081452894,0.05871029836381125,-0.3075644028103043,0.5413114754098368,0.1511241217798589,0.1511241217798589,0.012731588511481817,0.15193933136416993,0.08423628112391879,0.04944538435414758,0.10078358218191608,0.04368389424582464,0.09082381204755152,-0.0015846771439250729,-0.03740191542788829,-0.16875394482700068,0.06394970107119735,0.0885481884222672,0.021239272910118952,0.0021722550658619323,0.01906701784425702,0.041038075125151875,0.03239831433756381,0.029736984156069894,0.035589529090913945,0.24067174462088903,0.918759511386234,0.6406488700575934,0.04517517452366159,10.73946399788088,19.652840616226992,12.434768752834028,0.11941448851731806,0.06703820507052294,1.007915433953714,1.1860657234536554,0.7493741952631476,0.7366414059423725,0.7504076918407929,0.513728819682792,0.1705697371686623,0.16085525599694428,0.38623753235128677,0.3129435064158441,0.5202952218687383,0.5204085807151174,0.18354003702200955,1363.8622428643412,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.008347495683152184,1,0.11422236093072202,1,0.11598453430514089,1,29,9,train
2018-07-21 00:00:00.000000 UTC,7337.47,7458.47,7211.0,7398.78,28886.490291,2018-07-21 23:59:59.999000 UTC,212126417.2287315,164901,16427.382562,120688066.37566295,0,2018-07-21 00:00:00+00:00,0.008347495683152184,0.008312848021666184,-0.009031355935608554,-0.009072385854652518,0.002286674162478519,0.0022840637018736597,0.10046033599321746,0.0957285795295125,0.18342799652590625,0.16841530868376636,0.09498326175303173,0.09073907708134032,0.10119901649689522,0.09639960116649685,0.008355741147834328,0.03431840244071571,0.24774720168100953,0.2412009536509494,0.5110518446680411,0.7587990463490506,0.0024941832200326974,0.16067345862313331,0.07704233255962722,0.06340094306983324,0.10136424965673463,0.0464948672099863,0.10032934420979056,-0.00012017917850082327,-0.02869865327079013,-0.15834619152556018,0.06094338806699051,0.08975351308962676,0.024918658287871365,0.006707149487369337,0.018211508800502027,0.03845170493146716,0.03246774368540355,0.029600062758214273,0.0355614510310055,0.25349799191069494,0.8998621404955518,0.6507291202808078,0.043990211689280766,10.271163918485652,19.172692967312372,12.013106637036906,-0.3739424782152586,-0.3440457295607241,-0.2021381476542221,-0.18257796195961984,0.6243813381976062,0.5261263095546589,0.13597294775742919,0.032030941965040194,-0.2955059887487105,-0.2660563116994098,-0.13513035204058532,-0.1395357695785734,0.5686873828046249,0.5689440662429495,0.17517474297305655,1286.3864817601561,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.0005392780971997801,0,0.07044674932894335,1,0.11167516806824929,1,29,9,train
2018-07-22 00:00:00.000000 UTC,7399.25,7582.4,7335.5,7394.79,30270.21844,2018-07-22 23:59:59.999000 UTC,225619234.83744207,144711,17086.758292,127390550.71923564,0,2018-07-22 00:00:00+00:00,-0.0005392780971997801,-0.0005394235599317676,0.007803715964364022,0.007773424461734429,-0.00956576362036432,-0.00961180941458436,0.010570636725412141,0.010515158165028635,0.16398211241600436,0.15184698185096485,0.10171034400560175,0.09686383045078556,0.22329032258064507,0.20154421412686563,-0.0006027637936277808,0.033658237338968,-0.018063993519643756,0.7417982989064394,0.24013770757391678,0.24013770757391678,-0.00014224208683744077,0.12534403153221696,0.05882524763540209,0.07181446691404703,0.09442078188706571,0.04295050590024019,0.10053872714520207,-0.0014981883627774861,-0.028607002850787655,-0.15518434960782745,0.05061327058609422,0.08201922949610974,0.027627029847370865,0.010894020735725388,0.016733009111645478,0.011783653928416094,0.030655418932009116,0.02864519940154387,0.029042669568690654,0.2668718939025552,0.8538056424988023,0.6494510633018089,0.04325497777828731,10.31795265360077,19.234359339190192,11.882500839381471,0.04790225932816505,-0.12243709862281005,-0.41905820103700686,-0.4760227099913824,0.3172870805189161,0.2583893492873728,-0.41963680383889257,-0.5184566494184982,-0.28004753845157293,-0.367861288269286,-0.07346223698920795,-0.2238551034575601,0.5644742315245743,0.5646262864556744,0.20917703864944615,1559.102174937925,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0441148430178544,1,0.10734314294253111,1,0.11037635957207703,1,29,9,train
2018-07-23 00:00:00.000000 UTC,7394.78,7833.0,7375.0,7721.01,41646.346671,2018-07-23 23:59:59.999000 UTC,320156546.58240986,219776,22756.449926,174955411.03556776,0,2018-07-23 00:00:00+00:00,0.0441148430178544,0.0431694863012378,0.04355177475205374,0.04263006274130608,0.05226281868694249,0.05094291076297244,0.04593803763258797,0.044914126443179846,0.1483873366699635,0.13835864227081865,0.15894189837469153,0.14750743227677054,0.255452863261344,0.22749635471424126,0.044116254979864156,0.06210169491525419,0.712292576419215,0.24451965065502135,0.04318777292576364,0.7554803493449787,0.03447984796743264,0.09670447802951054,0.08219226274882074,0.0837928887361723,0.13258378905188506,0.04000315181848979,0.14906573382671606,-0.0012424678267868305,0.01461637024952589,-0.11420222762191157,0.0808379817260878,0.11899733642479449,0.03155087233009381,0.014657164882695828,0.016893707447397984,0.02214022651281203,0.0305557502533365,0.029370992409757216,0.02974421987508737,0.290553392912965,0.9563147162821134,0.7011341697865912,0.04270536037038008,10.636992940187564,19.584320645328294,12.300368674894102,0.37581916541333027,0.5187235248184312,-0.2999160118688481,-0.3298470188962308,0.15029659067689338,0.08944000237938265,0.5643119627298334,0.29155403022966087,-0.027456669444380077,-0.05064538603137425,0.2555034512376322,0.1683863290605372,0.5464212768954886,0.5464683227726327,0.18949451564775044,1456.740256362887,0.0,1.0,1.2246467991473532e-16,-1.0,0.08758310117458712,1,0.06528031954368663,1,0.058659424090889534,1,30,10,train
2018-07-24 00:00:00.000000 UTC,7721.65,8486.0,7696.0,8397.24,60121.163749,2018-07-24 23:59:59.999000 UTC,487117211.68189824,326329,32980.508325,266991169.60952124,0,2018-07-24 00:00:00+00:00,0.08758310117458712,0.08395789593441796,0.1355616589517754,0.12712738223565587,0.13494927542108304,0.12658795867572425,0.12469914454589404,0.11751557282107158,0.14756526872786124,0.13764254040068474,0.3335493122817381,0.28784404354505877,0.3683039024143835,0.31357194541621136,0.08749295811128444,0.10265072765072758,0.8551772151898736,0.11235443037974711,0.032468354430379286,0.8876455696202529,0.09769708504850416,0.0853370319599589,0.1426175030881225,0.10290899453462354,0.21563868608515668,0.043714300543163276,0.24632780164834722,0.0011948505401093712,0.10341837046439606,-0.031865774337670794,0.14459681217131193,0.19774964672320672,0.038771075306295165,0.018535673410044428,0.02023540189625074,0.040380043471673635,0.03562784904752216,0.033882305168484866,0.03277344264279683,0.3499399239978361,1.116216302563094,0.7751418924484866,0.04318145594907211,11.004133833721596,20.004015335212376,12.695664418287773,0.4436119505018852,0.4848254586488061,0.4586052139515444,0.38511526038107435,0.15383696663183866,0.18158940972850846,0.26714928704571506,0.1823685850519572,0.3674092824479205,0.3673106460104847,0.7896645032786906,0.7195126706406263,0.5485673641097569,0.54810456950939,0.18423481746642192,1492.7181209205992,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.02638962325716543,0,-0.022178715863783838,0,-0.07934869076029738,0,30,10,train
2018-07-25 00:00:00.000000 UTC,8397.24,8491.77,8050.0,8175.64,48257.649124,2018-07-25 23:59:59.999000 UTC,398119757.80385005,277935,25447.806526,209867505.7687837,0,2018-07-25 00:00:00+00:00,-0.02638962325716543,-0.026744079248490246,0.0588821928737302,0.05721381668592779,0.10559461458675634,0.10038330298716568,0.11422236093072202,0.10815672744890022,0.10752516289844083,0.10212794312910757,0.2818360413103025,0.248293457425805,0.3076839411388357,0.2682575886215573,-0.02638962325716543,0.054878260869565265,-0.501618489259115,0.21398012540462358,0.2844013853362614,0.2844013853362614,0.04581367016429305,0.07897631646286984,0.08554212244248705,0.11288201902514738,0.16961954003001,0.04864670932313775,0.21145751424347647,0.003271075484699182,0.07414329949571652,-0.052556817152999535,0.09511870444588033,0.151964514796195,0.045060723847930195,0.02424260972995724,0.020818114117972953,0.042888219517759216,0.0397535376494565,0.034693531585210026,0.03342417530022412,0.3774850339785535,0.9493410990159857,0.7128463842722526,0.0450435303535802,10.784330347158571,19.80226341950414,12.535146150341705,-0.19732676291046214,-0.14829818986360388,0.045889061404667864,0.10558850555509136,-0.18877860467676666,-0.15250542005006873,0.23217787190658612,0.2726893911641879,0.13914832649864572,0.20047944022114716,0.4236704471554045,0.449352323477924,0.5273320807777192,0.5271466729671415,0.17362926268372103,1432.4203781598217,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.03126850008072768,0,-0.00021038108331583594,0,-0.06984896595251266,0,30,10,train
2018-07-26 00:00:00.000000 UTC,8175.63,8315.69,7850.06,7920.0,43223.481682,2018-07-26 23:59:59.999000 UTC,352101207.6799552,235681,22366.994995,182431837.4994889,0,2018-07-26 00:00:00+00:00,-0.03126850008072768,-0.031767795354452955,-0.056832959400946015,-0.05851187460294315,0.025772534940377012,0.025446021331474975,0.07044674932894335,0.06807608407278093,0.06077916372563852,0.05900369821812842,0.2670844418988989,0.23671854623649158,0.30460995127479507,0.26590410818672805,-0.03126731517938064,0.05931547020022787,-0.548998131563688,0.3007967699675716,0.1502050984687404,0.1502050984687404,-0.00021914388462329626,0.07335185814481981,0.035151496774169955,0.11376592447669287,0.12252685330140167,0.05026599355268213,0.17266944607093104,0.00441260207386196,0.04050863004689398,-0.07778414492268182,0.05103250222519873,0.10644167383215564,0.047647156292164206,0.029549517098092195,0.01809763919407201,0.049270660049920575,0.041767866790505044,0.03599793803277861,0.033519929674821286,0.3880651737443429,0.8157378234155127,0.6481344520527733,0.047375594791660154,10.674162319317075,19.679429216894043,12.370238717743275,-0.10431853878883546,-0.15202835195279474,0.4963216800161734,0.4292272333096827,0.048648958455214775,0.00035654104254301267,1.230631431637033,1.0777477056536573,0.013460950409323935,0.017919769189572055,0.24593803732628738,0.20343668359148337,0.517473237337901,0.5181232938721175,0.18339824458484136,1493.9736664387676,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.03391035353535354,1,-0.02387247474747467,0,-0.04978409090909086,0,30,10,train
2018-07-27 00:00:00.000000 UTC,7920.0,8285.0,7805.0,8188.57,43671.005891,2018-07-27 23:59:59.999000 UTC,350881696.75270694,227397,23168.935319,186142745.1886693,0,2018-07-27 00:00:00+00:00,0.03391035353535354,0.033348073619131544,0.001581527562368068,0.0015802782646785036,-0.024849831611339024,-0.025163800983811685,0.10734314294253111,0.10196358125184429,0.11598453430514089,0.10973700571357882,0.3176406412672157,0.2758427443260721,0.33500659468219185,0.2889362316768597,0.03391035353535354,0.061499039077514306,0.5595208333333327,0.20089583333333394,0.23958333333333334,0.7991041666666661,0.013375175669996242,0.0925722858871243,0.05820538636604766,0.10799178746375437,0.14893596124084318,0.05480147649622058,0.21065153711881934,0.00662657724551674,0.0757706401717948,-0.04276974255916488,0.0723739579613989,0.13189122357835936,0.04903340118751708,0.03267095816802268,0.0163624430194944,0.049167446210744835,0.03505781015483371,0.036300629213536106,0.03381679258240746,0.407053125111275,0.8658882638479409,0.6809076062994961,0.0467358005448826,10.684462578353505,19.675959681178654,12.334457065185138,0.010353728843328414,-0.03514920591816906,0.4427053434570458,0.5713871094802745,-0.05351735546479153,-0.09544494432974926,1.2714944861166897,1.2858334757390857,0.03249393340256823,-0.0031007120803141497,0.2299487469079884,0.13639502158462724,0.5305335850707942,0.5305000144246859,0.19204741439420925,1543.0357337726837,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.004453769095214666,1,-0.07131770260253012,0,-0.09400786706347997,0,30,10,train
2018-07-28 00:00:00.000000 UTC,8188.57,8246.54,8067.0,8225.04,26215.173839,2018-07-28 23:59:59.999000 UTC,214357817.0314018,144170,13976.708689,114326656.22009628,0,2018-07-28 00:00:00+00:00,0.004453769095214666,0.004443880416028875,0.03851515151515161,0.03779195403516027,0.006042340416163139,0.0060241586807072795,0.06528031954368663,0.0632379753666351,0.11167516806824929,0.10586803810794135,0.3155875169346083,0.2742833467917077,0.40503384022494116,0.3400613880650096,0.004453769095214666,0.022256105119623282,0.2031302216776261,0.11975047343210368,0.6771193048902703,0.8802495265678963,0.0053465843683973,0.09615036261010701,0.05146180604337691,0.09641464182790305,0.14193257368691947,0.05655907232398438,0.21381247835070827,0.008456523507538893,0.08063706063103848,-0.035023654916188196,0.06451507835770087,0.1255161366712041,0.05091360236271339,0.03620359603554789,0.014710006327165499,0.04771111156699036,0.03511842747036685,0.03612310041891584,0.032127104706124086,0.42088542095453135,0.83722378257966,0.6851955132946563,0.04476427961341674,10.174131821383519,19.18315722354771,11.878755374037702,-0.39971215903679036,-0.36599867192619073,-0.37052884743778347,-0.34401390506697727,-0.09247632457558497,-0.12571785495539745,-0.14288226832112771,-0.0772588501097663,-0.37456351380070485,-0.35965060891536105,-0.258635170951945,-0.27807240273982303,0.5331533857008806,0.5333449360671008,0.1818351518277034,1486.8406536131083,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.0017069825800239968,0,-0.08502451051909787,0,-0.1477439623393929,0,30,10,train
