row_index,date,close,future_return,actual_direction,prob_majority_baseline,prob_logistic_regression,prob_random_forest,prob_xgboost,prob_mlp,prob_lstm,signal,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2209,2024-08-05,54018.81,0.09862916269351363,1,0.5331412103746398,0.7228651395052648,0.5462421565307214,0.68431646,0.5573037,0.5738593,0,0.0,0.09862916269351363,1.7256850848816265,1.0367486918005309
2230,2024-08-26,62834.0,-0.058915077824107986,0,0.5331412103746398,0.26704550921648224,0.48254059108910524,0.5045123,0.5166084,0.50482243,0,-0.0,-0.058915077824107986,1.7256850848816265,0.9756685619390605
2279,2024-10-14,66083.99,0.019573727312772737,1,0.5331412103746398,0.7005885927205677,0.44443140542303894,0.5766975,0.5026823,0.5174092,0,0.0,0.019573727312772737,1.7256850848816265,0.9947660323181008
2300,2024-11-04,67850.01,0.306528768381906,1,0.5331412103746398,0.5760455804488335,0.4730285645474375,0.5990546,0.51825434,0.5930561,1,0.304528768381906,0.306528768381906,2.251205838395653,1.2996904390327235
2349,2024-12-23,94881.47,-0.022021370453050526,0,0.5331412103746398,0.633127598490845,0.4960451689697252,0.5233991,0.5060479,0.53178155,0,-0.0,-0.022021370453050526,2.251205838395653,1.271069474400496
2370,2025-01-13,94536.1,0.0817032858347233,1,0.5331412103746398,0.632698818990505,0.4755976563409898,0.51301706,0.5366035,0.5239505,0,0.0,0.0817032858347233,2.251205838395653,1.3749200269832313
2419,2025-03-03,86220.61,-0.08843303242693368,0,0.5331412103746398,0.4991371046755348,0.5889695917740084,0.6240784,0.53898394,0.5714086,0,-0.0,-0.08843303242693368,2.251205838395653,1.2533316796525826
2440,2025-03-24,87498.16,-0.05655147491101542,0,0.5331412103746398,0.6479167388259403,0.4742753493304297,0.5240869,0.51108456,0.46004006,0,-0.0,-0.05655147491101542,2.251205838395653,1.1824539246155288
2489,2025-05-12,102791.32,0.027068627973646064,1,0.5331412103746398,0.5121574672776151,0.4879035068899767,0.5069961,0.53075564,0.5484892,0,0.0,0.027068627973646064,2.251205838395653,1.2144613299969242
2510,2025-06-02,105857.99,0.04161263594746134,1,0.5331412103746398,0.44003309262911633,0.4641805576026707,0.47412285,0.50514454,0.4257632,0,0.0,0.04161263594746134,2.251205838395653,1.264998267194356
2559,2025-07-21,117884.28,0.013655425473184435,1,0.5331412103746398,0.2880930628070619,0.4524010184820573,0.47371155,0.4976132,0.4476069,0,0.0,0.013655425473184435,2.251205838395653,1.282272356755736
2580,2025-08-11,121459.83,-0.0465791858921587,0,0.5331412103746398,0.40485790897097956,0.3608528526702714,0.3617585,0.52923524,0.40246683,0,-0.0,-0.0465791858921587,2.251205838395653,1.2225451542860342
2629,2025-09-29,114311.96,0.08112003328435624,1,0.5331412103746398,0.6645243795405363,0.49067210486111984,0.5109697,0.5125423,0.6484769,1,0.07912003328435624,0.08112003328435624,2.4293213192594543,1.3217180578933456
2650,2025-10-20,108016.9,0.06491410140450249,1,0.5331412103746398,0.35995235309486606,0.4460841846684461,0.46273363,0.4602119,0.4882348,0,0.0,0.06491410140450249,2.4293213192594543,1.4075161979315964
2699,2025-12-08,90762.3,-0.022139037904504444,0,0.5331412103746398,0.24471565648937574,0.4130884444342439,0.4014013,0.47536004,0.5607463,0,-0.0,-0.022139037904504444,2.4293213192594543,1.3763551434743848
2720,2025-12-29,88014.12,0.056053846814579256,1,0.5331412103746398,0.4090847480120817,0.5192160309006394,0.5573767,0.48480994,0.50053287,0,0.0,0.056053846814579256,2.4293213192594543,1.4535051438491562
2769,2026-02-16,68643.13,-0.061268330858455955,0,0.5331412103746398,0.39403609192000527,0.3997601700573802,0.41788924,0.4413912,0.48161665,0,-0.0,-0.061268330858455955,2.4293213192594543,1.3644513097913384
2790,2026-03-09,66443.42,0.09491669754506904,1,0.5331412103746398,0.5140043637240908,0.45287530792648095,0.50491387,0.50284153,0.5245803,0,0.0,0.09491669754506904,2.4293213192594543,1.4939605220777763
2839,2026-04-27,77371.32,0.03217846095943555,1,0.5331412103746398,0.5609326251940265,0.5424269941880946,0.6431436,0.51787734,0.5460722,0,0.0,0.03217846095943555,2.4293213192594543,1.5420338724123939
2860,2026-05-18,77001.87,0.00415756136831491,1,0.5331412103746398,0.40527593332211237,0.36839853385996013,0.3620014,0.5126896,0.47894266,0,0.0,0.00415756136831491,2.4293213192594543,1.5484449728689686
